时间,tout,two,twi,ta,tpo,tpi,tin,t排,twi无,ta无,tpo无,tpi无,twi上,twi中,twi下,ta上,ta中,ta下,tpo上,tpo中,tpo下,tpi上,tpi中,tpi下
2018-11-08 21:13:20.349,10.1796,12.306431,17.286806333333335,17.447859333333334,17.411597333333333,17.171327666666667,16.874511,17.504327,15.531545999999999,14.940648999999999,14.74956,16.848842,17.944489,17.20286,16.713070000000002,17.527268,17.687502,17.128808,17.810487,17.593744,16.830561,17.0133,17.758712,16.741971
2018-11-08 21:14:20.349,10.4401,12.296517999999999,17.28746533333333,17.45341466666667,17.395584,17.026601999999997,16.809588,17.59284,15.533535,15.016867999999999,14.778334,16.613414000000002,17.941517,17.203848999999998,16.717029999999998,17.515419,17.687502,17.157323,17.780475,17.554319,16.851958,16.855539999999998,17.577385999999997,16.64688
2018-11-08 21:15:20.349,10.167978999999999,12.274709,17.286804333333333,17.445211333333333,17.42945333333333,17.136667666666664,16.80765,17.53319,15.532541,14.985029999999998,14.772381,16.795614999999998,17.938544,17.205829,16.71604,17.520356,17.690404,17.124874,17.840498,17.625082,16.822779999999998,16.962697,17.712416,16.73489
2018-11-08 21:16:20.349,10.090507,12.227127000000001,17.287792666666665,17.476677999999996,17.431975,17.128429666666666,16.833813,17.524531,15.535523999999999,14.985995,14.727732000000001,16.737270000000002,17.93359,17.208798,16.72099,17.549978,17.757148,17.122908,17.781444,17.663496,16.850985,16.920033,17.696984,16.768272
2018-11-08 21:17:20.349,10.136022,12.181527,17.28680233333333,17.49518,17.416052999999998,16.988802,16.698153,17.493744,15.534529999999998,14.994678,14.705903,16.52129,17.931608999999998,17.208798,16.72,17.543066,17.788101,17.154373,17.762082,17.606886,16.879191,16.807914,17.515658,16.642834
2018-11-08 21:18:20.349,9.9810784,12.158727,17.286801999999998,17.484495666666664,17.417846333333333,16.822480333333335,16.454933999999998,17.516834,15.535523999999999,14.999502,14.74063,16.300192000000003,17.929627,17.206819,16.72396,17.53418,17.761983999999998,17.157323,17.794029000000002,17.598799,16.860711,16.700757,17.315042000000002,16.451642
2018-11-08 21:19:20.349,10.04015,12.139892,17.289111333333334,17.49092,17.408449333333333,16.76482233333333,16.44912,17.568787,15.532541,14.965734,14.773373000000001,16.322712,17.928635999999997,17.211768,16.72693,17.55294,17.731031,17.188789,17.794029000000002,17.573526,16.857793,16.623365,17.262959,16.408143
2018-11-08 21:20:20.349,9.7990192,12.103214,17.288450666666666,17.466431333333336,17.382938666666664,17.037614666666666,16.859976,17.545697,15.533535,14.93486,14.778334,16.784354999999998,17.925664,17.209788,16.7299,17.524306,17.706848,17.16814,17.764985999999997,17.552297,16.831533,16.869431,17.641043,16.60237
2018-11-08 21:21:20.349,9.9384688,12.120066,17.289109666666665,17.422205,17.378999666666665,16.749463333333335,16.475282999999997,17.480273999999998,15.535523999999999,14.947403,14.751544,16.283815,17.922692,17.213747,16.73089,17.478885000000002,17.691371,17.096359,17.743688,17.571504,16.821807,16.5807,17.270675,16.397015
2018-11-08 21:22:20.349,9.946216,12.118084,17.28844833333333,17.4654,17.373091000000002,17.056699000000002,16.826061,17.495668,15.536519,14.982135999999999,14.786271,16.675854,17.917738,17.213747,16.73386,17.532204999999998,17.717488,17.146507,17.728198000000003,17.538145,16.852929999999997,16.918048000000002,17.609215,16.642834
2018-11-08 21:23:20.349,10.202842,12.120066,17.287787666666663,17.482963,17.409747999999997,16.721011333333333,16.459779,17.547621,15.535523999999999,14.950297,14.778334,16.244918,17.915756,17.215726999999998,16.73188,17.518381,17.738769,17.191739000000002,17.764985999999997,17.595766,16.868492,16.618404,17.242704999999997,16.301925
2018-11-08 21:24:20.349,9.9810784,12.088345,17.288117333333336,17.461652333333333,17.405600333333336,16.97895133333333,16.705904999999998,17.490857000000002,15.538507999999998,14.973451999999998,14.789248,16.626721,17.914765,17.216717000000003,16.732870000000002,17.502582999999998,17.735867000000002,17.146507,17.746592,17.598799,16.87141,16.818828,17.557132,16.560894
2018-11-08 21:25:20.349,10.136989999999999,12.061580000000001,17.288117000000003,17.462161,17.413953000000003,17.118593,16.903581,17.512023000000003,15.537513,14.984065,14.820006,16.808922,17.912784,17.216717000000003,16.73485,17.490734,17.700077,17.195672000000002,17.765954,17.569482,16.906423,16.945829999999997,17.690233,16.719716000000002
2018-11-08 21:26:20.349,9.7312312,12.036797,17.288115333333334,17.46142133333333,17.424447666666666,17.13899066666667,16.806681,17.535114,15.538507999999998,14.991783999999999,14.750551999999999,16.739317,17.90783,17.218695999999998,16.737820000000003,17.514432,17.721358,17.148474,17.805646,17.635191,16.832506,16.969642999999998,17.732671,16.714658
2018-11-08 21:27:20.349,9.9559,12.030849,17.287785666666668,17.490677,17.441463,16.949246666666664,16.571214,17.506251000000002,15.536519,14.958979999999999,14.681098,16.486488,17.90783,17.216717000000003,16.73881,17.543066,17.772625,17.15634,17.783379999999998,17.670572,16.870437,16.784101,17.469362,16.594276999999998
2018-11-08 21:28:20.349,9.9742996,12.00111,17.287124333333335,17.469443333333334,17.399229333333334,16.735108,16.435554,17.458146,15.532541,14.967664000000001,14.712848999999999,16.268461,17.903866,17.217707,16.7398,17.517394,17.753279,17.137657,17.759176999999998,17.583635,16.854876,16.565817000000003,17.267782,16.371725
