时间,twi模拟,ta模拟,tpo模拟,tpi模拟,twi无_模拟,ta无_模拟,tpo无_模拟,tpi无_模拟,ta模拟2,tpo模拟2,tpi模拟2,ta无_模拟2,tpo无_模拟2,tpi无_模拟2
2018-09-24 22:31:00.344,21.876965936809682,20.217843113861964,19.416443526056355,16.995261752411093,26.152177544078278,25.402805389402324,24.65245164190946,18.430850591452085,21.1899594178288,20.153435962794788,17.009480985434255,24.49840970444121,23.825344839739838,18.27226992461316
2018-09-24 22:32:00.344,21.876002330953167,20.211864564019386,19.408538988331614,17.006922447991577,26.151651362087716,25.401201542802806,24.64982936903219,18.43758092236871,21.18392641644801,20.145453459950513,17.02112996964852,24.496414533754844,23.82243566685874,18.278999538451576
2018-09-24 22:33:00.344,21.87506767725296,20.209832247743954,19.407062882987915,17.06898718821497,26.15110635980144,25.400096045924695,24.648449972989216,18.480952517033582,21.18165890224528,20.143764954346473,17.08318469553695,24.494930068340686,23.820755436998343,18.322361904598214
2018-09-24 22:34:00.344,21.874402658870444,20.214008321275962,19.415278072856065,17.16113516965087,26.150592823660645,25.39993703410501,24.649189798606102,18.548080519047122,21.18573368357963,20.151864775884025,17.1753246161403,24.494928834878095,23.82160596040546,18.389477001646558
2018-09-24 22:35:00.344,21.874118557007193,20.222388572308287,19.428988209089816,17.169569877814414,26.15014323684348,25.400613237049523,24.65147211410905,18.558153077019153,21.194026831465635,20.16547218124342,17.18375303144821,24.495344940030016,23.823672177542413,18.39953388969993
2018-09-24 22:36:00.344,21.874057671641104,20.22882265571494,19.438016089111017,17.084651787301176,26.149741201420976,25.401315860698578,24.65329459108538,18.500436348903087,21.200745716270198,20.174677358173504,17.09883067114353,24.49507282768994,23.82472116657505,18.341788246702322
2018-09-24 22:37:00.344,21.873967657538756,20.229906075436364,19.438193658279896,17.03319822999307,26.149344554596375,25.401403386867923,24.653512554473856,18.462656416438584,21.201180925265437,20.1743899095325,17.047373437554416,24.49505383704718,23.82482875278521,18.303969381146135
2018-09-24 22:38:00.344,21.87367620894289,20.22629930126708,19.43170021157205,17.009747128430693,26.148916842545656,25.40075709305995,24.65222566713521,18.443718199949522,21.195871846626073,20.166692906909482,17.023916309499757,24.494030828826563,23.823200336911288,18.284985835857434
2018-09-24 22:39:00.344,21.87308735145735,20.21928524104287,19.420654056114927,16.969131083149655,26.14843192652908,25.3994443641957,24.64970186597454,18.41263331591242,21.188519839235443,20.155396262834355,16.98329250317009,24.492845081844955,23.820735253681967,18.253857488721376
2018-09-24 22:40:00.344,21.87229732247992,20.21318298506268,19.41224338409074,17.031042392408356,26.14789822362467,25.398026014780957,24.647338128836086,18.453807260280122,21.181599253298085,20.146373672129855,17.04519497968002,24.4911898886683,23.81814889400083,18.294991276352874
2018-09-24 22:41:00.344,21.871439401216552,20.2096504074261,19.408128838734584,17.035026691188786,26.147336682213414,25.39684388284677,24.64567125244607,18.45690925661161,21.177305548068624,20.14168761133016,17.04916972447123,24.488562518239682,23.815319064731092,18.29803906510512
2018-09-24 22:42:00.344,21.87053773035934,20.206772340889685,19.40447861810367,16.99577743242088,26.146753467683425,25.395748716462794,24.644114147136634,18.428924518241615,21.174003368974862,20.137703152788827,17.00991095319378,24.487859487799113,23.814024670547703,18.269996018752273
2018-09-24 22:43:00.344,21.869725267917328,20.20697434629851,19.406016185054487,17.09310247400265,26.14617432386741,25.395083818914006,24.64361093871545,18.496667420024153,21.17397362983118,20.1390363945342,17.107227333501225,24.487055379723536,23.81335332576374,18.337684639864374
2018-09-24 22:44:00.344,21.86911211304161,20.210413216703824,19.412297039586516,17.10411876087989,26.145624552475944,25.394966644219224,24.644241350088194,18.507029687514983,21.1771412328626,20.145086136682675,17.118236060904284,24.486071726937435,23.81327176600926,18.347989246226014
2018-09-24 22:45:00.344,21.868675583701695,20.21435526147071,19.41848676433447,17.078129137042687,26.14510728107977,25.39508600228903,24.64513336500746,18.4902650177406,21.179969811390492,20.150455774646403,17.0922385109645,24.484513249767446,23.812807236507574,18.33114486221661
2018-09-24 22:46:00.344,21.868285948745296,20.215922762694763,19.42034422649391,17.036344067594904,26.144603338201197,25.394997977264886,24.64534199410828,18.46071356046036,21.18079116280188,20.151757465145366,17.050444625971235,24.484683449476638,23.81314777892838,18.301505254350875
2018-09-24 22:47:00.344,21.867843932984318,20.21508217129167,19.418649531141806,17.033403502873842,26.144093733090347,25.394579365801743,24.644824259678806,18.45738343973115,21.178712153025074,20.14915190804239,17.047493712405817,24.485141704086175,23.813234945342803,18.298104942267074
2018-09-24 22:48:00.344,21.867420584140916,20.215468943404016,19.419764028968157,17.105434393663902,26.143587697752714,25.39426208113767,24.644753997612593,18.507913917848487,21.178016403539687,20.149455636314098,17.11951268542842,24.484256190243034,23.812680131243877,18.348580042763246
2018-09-24 22:49:00.344,21.866931106486984,20.21406178147675,19.417421547784027,16.99438403630054,26.143069891738016,25.39370222818051,24.64401259936365,18.430900571240333,21.176659750641747,20.14710458221169,17.008450992791975,24.483794658517002,23.812000895229986,18.27152305184444
2018-09-24 22:50:00.344,21.86635170078188,20.211689986493433,19.41392106564545,17.038246441962897,26.14253319400565,25.392949049632968,24.642931760586674,18.459258048691787,21.173772139580947,20.14320031610924,17.052303317328082,24.482802697634757,23.810706929509468,18.29984356450265
2018-09-24 22:51:00.344,21.865686158215528,20.20901432509996,19.41019350283457,17.020672079315272,26.141975580163667,25.392083759820128,24.64169432085112,18.446705116229978,21.171699481678772,20.13987599975507,17.03472167194632,24.481605266258796,23.809187902943368,18.287254773462642
2018-09-24 22:52:00.344,21.864943746232687,20.206252649343945,19.40643541760286,17.01549241965797,26.1413969124948,25.391149236232728,24.640364125765224,18.44216323971363,21.16760112160436,20.135154189084854,17.02953524133477,24.480316640071724,23.807553205439415,18.282674474577178
2018-09-24 22:53:00.344,21.864208818836833,20.205218032120854,19.40573127466815,17.061936081567115,26.140811395381814,25.390409623677797,24.63958250895287,18.47445258463199,21.166083022676723,20.134091435968937,17.0759717346859,24.477548681130184,23.805144539609277,18.314899560495217
2018-09-24 22:54:00.344,21.86355232043698,20.206069695521233,19.40782810426772,17.06717509371238,26.14023378271342,25.389956808573466,24.63941942546247,18.47928103726407,21.165861834727654,20.13539254815074,17.081202338679056,24.47784596190785,23.805512886711323,18.31965667347521
2018-09-24 22:55:00.344,21.862958501803387,20.207032871254853,19.409572006344124,17.043739899098416,26.139664735603407,25.389593245550554,24.63931267441405,18.4633148765441,21.165872151611534,20.13642533157691,17.0577572851223,24.476886882477334,23.804861208954765,18.303619277213762
2018-09-24 22:56:00.344,21.86240563819432,20.207723804411295,19.41078727435194,17.055125394721298,26.13910218346357,25.389238590268544,24.63917103873339,18.471023709324914,21.166374800172722,20.13746462522507,17.06913291096219,24.47663186341496,23.80475606818051,18.31126410956433
2018-09-24 22:57:00.344,21.861871688452904,20.208016629035228,19.41136893116672,17.04927591863475,26.138542795761634,25.388850696805704,24.638935524598537,18.467075306139648,21.165915730158133,20.13747414910532,17.063273785670503,24.47489719966168,23.803418813335703,18.307244935280778
2018-09-24 22:58:00.344,21.8613506744093,20.20819458156554,19.411852020325888,17.055979503460435,26.13798533588194,25.388450270239243,24.638684923695685,18.471744381761585,21.1651949053688,20.137288111733735,17.06996742625405,24.47268022335096,23.80169148808337,18.31181646081752
2018-09-24 22:59:00.344,21.860775957776365,20.206849923510728,19.409717815810183,17.010402924422696,26.137417524489436,25.387839608524033,24.637910507743037,18.439456076212394,21.162937146503353,20.134474293435073,17.024380251012563,24.47175091531647,23.800573395834462,18.279413186771986
2018-09-24 23:00:00.344,21.860130386829454,20.20477091351474,19.406746354101895,17.02911374464051,26.136833965516676,25.387076394245632,24.636879906862877,18.451205741432478,21.16072883620659,20.13137472151257,17.043081032630372,24.47114924213128,23.79955846865142,18.291051986672947
2018-09-24 23:01:00.344,21.859347205581237,20.20083242286254,19.400776568820774,16.96909299797713,26.136220468225392,25.385999446449397,24.635159083876697,18.408174710204932,21.155874468447276,20.124726403842473,16.98305050135585,24.470977970133802,23.798468443631332,18.2479377894586
2018-09-24 23:02:00.344,21.85837198085123,20.19499374302705,19.392072519547266,16.951674644859,26.135563487565104,25.384557472664227,24.632722194547377,18.393274811818372,21.150679745513223,20.116458994266296,16.965624488495713,24.46794688701424,23.79473963156541,18.232961874702312
2018-09-24 23:03:00.344,21.857243867998427,20.189269486182365,19.384165576175143,16.971771491732238,26.13486571263416,25.382998403176515,24.630234490056175,18.405362471933767,21.144867424357663,20.10847187109666,16.985716009401365,24.466247929575054,23.79210780746978,18.244974437574584
2018-09-24 23:04:00.344,21.85603336401884,20.184746617693442,19.378377325320084,16.9718161455789,26.13413802602227,25.381519275801317,24.628049895744645,18.404542066916235,21.138446372096,20.101334081583026,16.9857540728675,24.463981545552706,23.78923771865696,18.244074577189224
2018-09-24 23:05:00.344,21.854770318001123,20.180834740920428,19.373357390093076,16.953153676870148,26.133386622812843,25.380100012535404,24.625997199611085,18.39045201531902,21.133690206624774,20.095698279077652,16.967082845753005,24.463250890942724,23.787665590479847,18.229916058511247
2018-09-24 23:06:00.344,21.853538574243036,20.178836052851015,19.371515256759256,16.999510672068848,26.13262799734525,25.378939304847286,24.62458310216283,18.422109949688142,21.130171750019027,20.092733476342243,17.01342842146792,24.46159547427451,23.78581193668573,18.261515282078374
2018-09-24 23:07:00.344,21.85237714098856,20.178116791079308,19.37136077913124,16.98372411042064,26.131872763619846,25.378009290325274,24.623610975939027,18.411568309977937,21.130146049651298,20.093019976222667,16.997631278678565,24.459802043715325,23.784134705301227,18.250912428867654
2018-09-24 23:08:00.344,21.85134950320901,20.179301600993814,19.37413492953392,17.028894060989153,26.13113609429455,25.377414320102915,24.62335038510012,18.443399871202534,21.130724185520183,20.095314760189307,17.04279213778276,24.459874114853495,23.784356677023453,18.282691375679875
2018-09-24 23:09:00.344,21.85043121610877,20.180600713970765,19.37653368002755,16.993081701775782,26.13041824578271,25.37694384771596,24.623198886169728,18.419286121003676,21.13226173176768,20.097857110707945,17.006972813695647,24.45944110689958,23.784195195701805,18.258538440930295
2018-09-24 23:10:00.344,21.849608419040617,20.181976721947184,19.378990082372255,17.019528102748705,26.12971925613569,25.37655761134424,24.623173846276373,18.437595636612997,21.133904355973232,20.10047891769062,17.033414718777696,24.457783922517145,23.783159816578046,18.276803620077008
2018-09-24 23:11:00.344,21.848878272098013,20.183622761534114,19.381855070123493,17.02548953332213,26.129040132138307,25.376264002342953,24.62331902125005,18.442551975053455,21.134730127030608,20.102750341715566,17.039372190389965,24.45689064594828,23.782807578396458,18.281702673487843
2018-09-24 23:12:00.344,21.84817189076855,20.183996271431806,19.38239893062504,16.986978895724018,26.128369560627235,25.375844667344897,24.623078619131284,18.415736254484408,21.134294948400765,20.102712191285786,17.000856533920658,24.456065455722015,23.782190353648414,18.254820044964422
2018-09-24 23:13:00.344,21.847459359290962,20.183609649489153,19.381960317568026,17.006118608989897,26.127700823998143,25.375313839469808,24.62262158168661,18.428365876948515,21.133243400103797,20.101779954845334,17.01998986798492,24.45518858663667,23.781401895535993,18.267378782782718
2018-09-24 23:14:00.344,21.846709491009538,20.182386183885516,19.380278614815943,16.984537384815397,26.1270265476558,25.374643316645745,24.62187447535678,18.41313016886945,21.13140477860175,20.099634706939177,16.998401251766076,24.454197101004095,23.780347009558987,18.25207222173379
2018-09-24 23:15:00.344,21.845919847561813,20.180887104670703,19.378361993276368,16.9929155331239,26.12634413294004,25.373893804657083,24.621012440298074,18.418321576964235,21.12962410389737,20.09748938593629,17.006771916226317,24.452585044101767,23.77875501206325,18.257187602139137
2018-09-24 23:16:00.344,21.845149709786813,20.180607154800896,19.378653380611134,17.025407238936538,26.12566274189517,25.37327863517613,24.62054075127515,18.441270724313846,21.12838102074806,20.097067383081715,17.039255558903875,24.45093019967564,23.77740971657809,18.280048083544646
2018-09-24 23:17:00.344,21.84441604371771,20.18091382914063,19.379622518239938,17.0077702005427,26.12498624625111,25.372762911736487,24.620242990361195,18.42968557700878,21.126466322642518,20.096431056869875,17.02160729047602,24.45041706666422,23.777040036194464,18.268371702159243
2018-09-24 23:18:00.344,21.84374655901016,20.182046715588143,19.38185084230312,17.035177451437857,26.124320671800557,25.372389380270526,24.620243274915214,18.449085996452553,21.126972988606116,20.098165174410056,17.049001242079484,24.44926271434239,23.77635157339933,18.287679249812
2018-09-24 23:19:00.344,21.843127861604703,20.18316046015939,19.38379391057629,17.018420379240652,26.123665164749585,25.372057674975306,24.620259425145118,18.438103255444865,21.12829740964552,20.100193646498656,17.03223195978932,24.450124178640596,23.777244775895387,18.276624702901763
2018-09-24 23:20:00.344,21.842532245653892,20.183783745457823,19.38486953987227,17.018273596174065,26.123015357170082,25.371685405544195,24.62014136587535,18.437946436123905,21.127538451833324,20.100245129727764,17.032073346660184,24.44936246489658,23.776776876622222,18.27641527805649
2018-09-24 23:21:00.344,21.841914816490046,20.183371852065722,19.38427204362492,17.000831298053143,26.1223627147784,25.371172344544796,24.619686918590528,18.425536078956593,21.127320261296504,20.099752721723117,17.014620696747592,24.44852793245414,23.776060934507214,18.26396144072303
2018-09-24 23:22:00.344,21.841272683253486,20.182699348572882,19.383513256003074,17.01658321756544,26.121705023731845,25.370591950719817,24.619145099621946,18.436130108383484,21.125744476238648,20.098316989506824,17.030363072630518,24.446531457822196,23.774382765108722,18.274499708619764
2018-09-24 23:23:00.344,21.84057220292778,20.18112322756381,19.38126685829175,16.98387536438849,26.121034971145136,25.369859580223977,24.618263011110187,18.413016778867412,21.123774731976987,20.095767427652685,16.99764629833519,24.44513640325252,23.772933526012295,18.25131346281339
2018-09-24 23:24:00.344,21.839855932859574,20.180247442746992,19.380506783079788,17.027947142024743,26.120358288647008,25.36917540604161,24.617599062411752,18.443260842636803,21.12142527262318,20.09393093681041,17.041708101583126,24.44290762246317,23.770979497682358,18.28145965376915
2018-09-24 23:25:00.344,21.83910051080142,20.17884788055541,19.37865290258816,16.979022314280474,26.119670741912135,25.368410394202055,24.61671009662266,18.40929644361102,21.119347508350543,20.091562828469232,16.992772343866537,24.44142385632209,23.769435415105384,18.247378400920688
2018-09-24 23:26:00.344,21.838236820037658,20.175656508901678,19.3738475439887,16.950656320151694,26.118958945463813,25.36736934096244,24.615181038227885,18.387723581398948,21.115275354700756,20.086093426566027,16.964394822667227,24.44215732616814,23.769193462753076,18.22571139176948
2018-09-24 23:27:00.344,21.837306781877174,20.172910759782013,19.37034961607858,16.997837326701664,26.1182275713669,25.366308382696328,24.61377904863142,18.419475020721123,21.111625546672624,20.08191462252522,17.011563868313623,24.440927584908966,23.76759395918632,18.25739816035392
2018-09-24 23:28:00.344,21.83630300919645,20.16984114643591,19.366195759565745,16.94758306474035,26.11747461613984,25.365164385126974,24.61219625373257,18.38415867581364,21.10707301647527,20.076669633820686,16.961296373531624,24.439034539361803,23.76541540911355,18.22202888722476
2018-09-24 23:29:00.344,21.835288153833897,20.167982940810546,19.36426434938414,16.99928515594087,26.116710600117788,25.364146587532595,24.610997250779242,18.41923727507202,21.10403133193327,20.073850163042664,17.012983893152413,24.437078271220216,23.7634555142138,18.2570482117687
2018-09-24 23:30:00.344,21.834325949702958,20.167733165485394,19.364800010129542,17.00233481220089,26.115948466199963,25.36336170982702,24.610323578944396,18.42217342176521,21.102034682726696,20.073086826819747,17.01601707916026,24.436390778666837,23.762810187950656,18.2599231425426
2018-09-24 23:31:00.344,21.833841690028642,20.17777330002838,19.382739330662663,17.28510862592719,26.115268198117843,25.364058843864814,24.613250403706108,18.623986161319475,21.113420864769232,20.091889181427277,17.298777173447448,24.43802932887242,23.76643096989154,18.461692730243
2018-09-24 23:32:00.344,21.83442515664371,20.204222004961732,19.42615981834151,17.529114372493417,26.114792597861115,25.367417058495146,24.62197279131515,18.808305966965353,21.141669845427774,20.13647548637952,17.54277609051754,24.44084320927915,23.774723650137396,18.645981693531
2018-09-24 23:33:00.344,21.836055843412726,20.235350985989697,19.47278612953502,17.40607183531147,26.114548294412252,25.372228059455118,24.63267457807496,18.735887128250646,21.17368438743809,20.183676084908612,17.419733200181447,24.44618510400318,23.785866272730214,18.573546063347294
2018-09-24 23:34:00.344,21.838202308872166,20.257854177716627,19.502724349976695,17.280235523869994,26.11445957277901,25.37652032888212,24.641049521780253,18.651714628087813,21.196346708756664,20.213730718693295,17.293899952491564,24.451260762805582,23.794870480993602,18.48937795313139
2018-09-24 23:35:00.344,21.840327710883106,20.268394950132983,19.51403013058587,17.23325996619298,26.114427033812266,25.37933176260656,24.64585331591996,18.61840910602601,21.206583952956766,20.22484753813261,17.24692778046336,24.453247697725185,23.799057059802696,18.456080311914565
2018-09-24 23:36:00.344,21.842040515241433,20.268216314535696,19.50999306020285,17.153651685276614,26.114362089582954,25.380425186344805,24.647117099035835,18.56110129621832,21.20480798082633,20.219707901058847,17.167319574440732,24.453569588180542,23.799737292010843,18.398766469392733
2018-09-24 23:37:00.344,21.843077143371612,20.259160912319803,19.493635296288275,17.062504745409324,26.114192890376508,25.37982440848855,24.645110425883253,18.49337164840972,21.19548338033293,20.20317990926506,17.076169831809576,24.45335931294183,23.798016698913624,18.331024377463216
2018-09-24 23:38:00.344,21.8432100522077,20.241455506731064,19.464958181291706,16.92416030427507,26.11385306000667,25.37744678278576,24.639673159253196,18.389978210726866,21.175989670849898,20.173248547213714,16.937818857422197,24.451278135160788,23.79277840793931,18.227622380235726
2018-09-24 23:39:00.344,21.842514372839993,20.221524420745087,19.435148688990253,16.96987145699633,26.11333078067396,25.374089404921108,24.632917238196978,18.414428207537252,21.155458401217246,20.14301803247522,16.983521054163578,24.446631587173552,23.784992995860485,18.2520519633746
2018-09-24 23:40:00.344,21.841385244230327,20.207851587388163,19.41715372882093,17.079061976630957,26.112681525436248,25.371069704971568,24.627721288379313,18.4885481002666,21.140600630439494,20.12415280511138,17.092700802250715,24.44243455846509,23.77884645202168,18.326125403014913
2018-09-24 23:41:00.344,21.840109214096202,20.20017570335793,19.408043612803016,17.04287847029503,26.111957718368167,25.36871178275597,24.624109832090237,18.463736590647063,21.13088774752971,20.113560656590607,17.056503537019143,24.43895403604753,23.774286462049936,18.30123783791868
2018-09-24 23:42:00.344,21.838778961076198,20.194938530542586,19.40159483281758,17.014781969087014,26.111184531263312,25.36673178166143,24.62114035527349,18.442340925322142,21.124312644734392,20.106111710350497,17.028390740776043,24.436439197636265,23.77080713944597,18.27974691337644
2018-09-24 23:43:00.344,21.83742112030034,20.190550979824376,19.395981349225767,17.01565500297646,26.11037473950454,25.36493495612487,24.61846183820175,18.440872115432207,21.119679875711306,20.100258912344543,17.02924770372378,24.434870093781914,23.768212813247583,18.27818445419149
2018-09-24 23:44:00.344,21.836023679806576,20.18603259274888,19.389923504346857,16.99245223376046,26.109532243209905,25.363168147344716,24.615787979241542,18.422879498104937,21.114017617144206,20.093334901144477,17.00602955286503,24.433605936047897,23.765859868929176,18.26011772648871
2018-09-24 23:45:00.344,21.834665297977924,20.183346914805863,19.387102309745742,17.047125835977283,26.108675134830605,25.36167141289797,24.61380693549702,18.459818083937932,21.111155481465758,20.09034108493933,17.060689510142154,24.431060563308787,23.76301531083593,18.296989357296816
2018-09-24 23:46:00.344,21.833393736985567,20.18222464598251,19.386481813156337,17.03260679289948,26.107817499158983,25.360460730005066,24.61240771047573,18.450017571461466,21.109919498746976,20.089592840640297,17.046159312183583,24.42886244187186,23.76080776835508,18.2871137738676
2018-09-24 23:47:00.344,21.832202806113187,20.181518488916918,19.386123599078513,17.025209316282663,26.106963709910683,25.359401276449944,24.611229562937567,18.44427336534915,21.108638350705117,20.088794913785847,17.03875243697177,24.42681547689922,23.758789766824837,18.281279074191346
2018-09-24 23:48:00.344,21.83115545783527,20.18268199299983,19.38886621409306,17.083641951317965,26.106128981886805,25.358673993105274,24.610800751695624,18.48524899231829,21.108737591403155,20.090752262229962,17.0971757117795,24.425080256667872,23.75748760732369,18.32214747928863
2018-09-24 23:49:00.344,21.830264112647992,20.18487502889389,19.392828184947316,17.066780076320253,26.1053205505591,25.358203700638512,24.610816390708553,18.474884375180526,21.11132845637308,20.094958844662074,17.08030578127076,24.42468655913553,23.757471707163486,18.311674698051
2018-09-24 23:50:00.344,21.829483969811463,20.18669277761723,19.39579425856574,17.05821468916808,26.10453439720373,25.357792623118442,24.610814442886376,18.469055112858975,21.112817770305856,20.097657946544814,17.071733780462957,24.423023733984888,23.756400195569974,18.305732911834728
2018-09-24 23:51:00.344,21.828758716654377,20.187552446292305,19.39715402780725,17.053376546407947,26.103761957512823,25.35731287399165,24.610587892040247,18.465524428331012,21.112845884995394,20.098410835209332,17.066889130842842,24.421419236132557,23.755213743251094,18.302078837624112
2018-09-24 23:52:00.344,21.828043842331862,20.18746844173649,19.397114479822953,17.04815106600961,26.10299474449847,25.35671914020089,24.610102086150327,18.461603520639535,21.111638043632844,20.09755390442333,17.061655790632702,24.420281654561723,23.75420109851189,18.298028749204857
2018-09-24 23:53:00.344,21.827289489100323,20.186162854899486,19.39520747319943,17.028318596004528,26.10222220985789,25.355942529833538,24.609216229754495,18.447157657861702,21.108989986794544,20.094665280971327,17.04181316925075,24.41859203766093,23.752493395282112,18.283449774712203
2018-09-24 23:54:00.344,21.826425234755767,20.18296139388428,19.390358824168704,16.99449079325432,26.10142905125895,25.354857717241376,24.607662519469734,18.42211282863796,21.104128237318164,20.088601503738307,17.00797229195545,24.416489516657265,23.75003989668038,18.25826623855112
2018-09-24 23:55:00.344,21.825437603789922,20.17889559381255,19.38457250068974,17.001940871178082,26.10060880428009,25.353561431145874,24.605768578178782,18.425559716170724,21.09973014926212,20.082529789414675,17.015408533692217,24.414152708381025,23.747220544102106,18.261567281419754
2018-09-24 23:56:00.344,21.82438687914076,20.175759921973157,19.380688160821542,17.02358367721268,26.09976914362244,25.352306061046395,24.604121028975413,18.440014907614,21.094661554007086,20.077220512075396,17.037036065222917,24.412968626475667,23.745515300510384,18.275883842737
2018-09-24 23:57:00.344,21.82327320296029,20.17254745966542,19.376443516003473,16.98261946776899,26.098909712164488,25.35101130644615,24.602368301640976,18.410839756341616,21.09110334831742,20.072681881122975,16.99605665117828,24.41100762552974,23.743135501049295,18.24658005173846
2018-09-24 23:58:00.344,21.822100436552862,20.169247292098966,19.372094379948123,16.99019876757299,26.09803075833077,25.349674917592314,24.600550534367088,18.414568891423286,21.087439780354526,20.06801948854435,17.003622297744496,24.409347149818842,23.74098237837475,18.250191623286472
2018-09-24 23:59:00.344,21.820893878789327,20.166377115780012,19.368540996088903,16.993613191425816,26.097136561094935,25.348370278650123,24.598853712742457,18.416174164185634,21.08332100616947,20.06354057712421,17.00702366325409,24.40672667962829,23.73817235575908,18.25167774015994
2018-09-25 00:00:00.344,21.81969756376268,20.16451431699266,19.366634099250383,17.00563851421492,26.09623563667223,25.34719723375179,24.597484225651364,18.424176281646357,21.079821734462517,20.060433586070538,17.019034749914685,24.40447603151953,23.735872740140913,18.259550957194676
2018-09-25 00:01:00.344,21.818498598186256,20.162535881866816,19.36424836874503,16.976298522946315,26.095327407316248,25.346032600757063,24.596068026610862,18.4032143037503,21.077156748196433,20.05750950499903,16.989679991301493,24.402857461098773,23.73399410020468,18.23845651676413
2018-09-25 00:02:00.344,21.817279048454225,20.160161785452495,19.361209295691992,16.97640284536482,26.094409376143453,25.344820146828372,24.594533648634712,18.402048443433433,21.074957818032825,20.0545385369197,16.989771416206075,24.40084125760596,23.731722018826016,18.237157583603828
2018-09-25 00:03:00.344,21.81600053930886,20.156825168211604,19.356616564649052,16.949206157322436,26.093474556819405,25.343463709277557,24.592672789464476,18.38185021051585,21.070549481893508,20.049147939562882,16.962563065832022,24.39858298890395,23.729055272390642,18.216824383263237
2018-09-25 00:04:00.344,21.81467170119185,20.153436899440976,19.352221984312386,16.963990639603647,26.09252327107898,25.342059547651008,24.59078830636235,18.39074230307288,21.066098124966704,20.043971607055795,16.977335845799495,24.39680889792667,23.726779535704132,18.22558509062491
2018-09-25 00:05:00.344,21.813332730200667,20.15085905264869,19.34927014326989,16.97104673513258,26.09156226124562,25.34073938951655,24.58915730940836,18.395175345319622,21.062603819803492,20.040329688810093,16.984379778911293,24.394184487244804,23.724025704859038,18.229883265384583
2018-09-25 00:06:00.344,21.81196945936381,20.14804665338386,19.345695151678573,16.93871449482432,26.09058988927718,25.339393281583824,24.58742254206865,18.371838596160853,21.060136455901645,20.03695588915751,16.9520369874518,24.392908944579702,23.72225033864453,18.206418168480806
2018-09-25 00:07:00.344,21.81061149006594,20.145864430466787,19.34328911690401,16.969660917882344,26.089611643275116,25.338126088230528,24.585911784268166,18.39236602157044,21.056357894042492,20.033381790372253,16.98297283087075,24.39104511050868,23.72017335060498,18.226826199035564
2018-09-25 00:08:00.344,21.80930317796893,20.14484333692104,19.342725635268753,16.976573804300173,26.088636623449926,25.33703405533763,24.584803471155954,18.397394121785933,21.05336482483353,20.031388607080903,16.98987259645102,24.389709262320043,23.718799293083908,18.23174588275103
2018-09-25 00:09:00.344,21.80810976437248,20.145666938909084,19.345028105069247,17.00826247166941,26.087678836621983,25.33624408798507,24.584355037838634,18.420096806458574,21.053251611840317,20.03296746697417,17.021546207149655,24.388225849937193,23.71773660577804,18.254346234814523
2018-09-25 00:10:00.344,21.807060897149405,20.14778149981848,19.349021559262148,17.0116627346516,26.08674732515669,25.33572408407723,24.584401794487054,18.423662566559138,21.0549269152412,20.036577793564362,17.024931580660546,24.387411990579675,23.717488939621354,18.257815616217375
2018-09-25 00:11:00.344,21.806102648435644,20.149262835276115,19.351504037650866,16.9843228919453,26.085835886517312,25.3352181677795,24.58430950216014,18.404949041719604,21.055768198437438,20.038549052373714,16.99757799133936,24.384504626329523,23.715442259552905,18.238985442313506
2018-09-25 00:12:00.344,21.805181267668257,20.149722680934353,19.352348421419173,16.988681461807072,26.08493560720673,25.334616948285735,24.583952534666526,18.40755767880937,21.055227730277053,20.03864010653037,17.00192345069164,24.38358513592568,23.714746483063948,18.241462568458257
2018-09-25 00:13:00.344,21.804313805001357,20.150586062351064,19.35415657005958,17.020486326930847,26.08404858085775,25.334073492809825,24.583785869513115,18.43012651544241,21.05481826501324,20.039500653772258,17.033714773083634,24.38281084240085,23.7142763971376,18.26390112080732
2018-09-25 00:14:00.344,21.80349243506065,20.151471598150586,19.355870481951737,17.00265556997304,26.083173429468395,25.333554979774426,24.58363833895404,18.418499588825625,21.055243646020607,20.04083741766852,17.01587076048576,24.380987410795104,23.713009186189883,18.252141239472035
2018-09-25 00:15:00.344,21.802695806973063,20.151993440978682,19.35692748929013,17.00385443522095,26.082306115653576,25.33300349922884,24.583383732426277,18.419312318290324,21.05505154451216,20.04133748677185,17.017057057594492,24.379895154223963,23.712240163743658,18.25282022414891
2018-09-25 00:16:00.344,21.80186955997349,20.151269124685186,19.355909651323774,16.977755576745256,26.08143601679272,25.33228031569027,24.582708719712958,18.400785364427406,21.053268150812926,20.03952923608807,16.990945728761258,24.378315592873527,23.710789797440167,18.23415878745434
2018-09-25 00:17:00.344,21.80097340683694,20.149357171224853,19.353181810740338,16.972589078730838,26.080553543245202,25.33135258473352,24.58161809838336,18.396185324471137,21.049783937015793,20.035647781182057,16.98576550494496,24.376439692993152,23.708856576660075,18.22942130841789
2018-09-25 00:18:00.344,21.800042173870064,20.147889187388667,19.351577319943274,17.00075889326953,26.079662111197287,25.330422266617703,24.580647406353005,18.415491188039226,21.046765505308937,20.03289369918173,17.013919647851637,24.37453396317615,23.7070169621586,18.248584887041122
2018-09-25 00:19:00.344,21.799091844159083,20.146717787482277,19.35038096607218,16.982967108261374,26.07876372306537,25.329507218859124,24.57972448078174,18.403290241319965,21.044805981908,20.031076207980693,16.996111508190726,24.372635319302983,23.70521274946039,18.236236159947797
